"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"1","crg:105323313","Day 0","brown","crg04144","Endocytosis",190,51,"105323313",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111118205"," ADP-ribosylation factor 1-like"
"2","crg:105323313","Day 0","brown","crg04144","Endocytosis",190,51,"105323313",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111121833"," ADP-ribosylation factor 5-like"
"3","crg:105318284","Day 0","brown","crg04144","Endocytosis",190,51,"105318284",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111120602"," ADP-ribosylation factor GTPase-activating protein 1-like"
"4","crg:105338055","Day 0","brown","crg04144","Endocytosis",190,51,"105338055",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111101822"," ADP-ribosylation factor GTPase-activating protein 2-like"
"5","crg:105338055","Day 0","brown","crg04144","Endocytosis",190,51,"105338055",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111101148"," ADP-ribosylation factor GTPase-activating protein 2-like"
"6","crg:105323313","Day 0","brown","crg04144","Endocytosis",190,51,"105323313",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111118264"," ADP-ribosylation factor-like"
"7","crg:105333224","Day 0","brown","crg04144","Endocytosis",190,51,"105333224",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111134129"," AP-2 complex subunit alpha-2-like"
"8","crg:105333224","Day 0","brown","crg04144","Endocytosis",190,51,"105333224",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111136866"," AP-2 complex subunit alpha-2-like"
"9","crg:105345381","Day 0","brown","crg04144","Endocytosis",190,51,"105345381",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111136896"," AP-2 complex subunit mu"
"10","crg:105317810","Day 0","brown","crg04144","Endocytosis",190,51,"105317810",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111127928"," AP-2 complex subunit sigma-like"
"11","crg:105343266","Day 0","brown","crg04144","Endocytosis",190,51,"105343266",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111131029"," EH domain-containing protein 3-like"
"12","crg:105334480","Day 0","brown","crg04144","Endocytosis",190,51,"105334480",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111134329"," F-actin-capping protein subunit beta-like"
"13","crg:105342004","Day 0","brown","crg04144","Endocytosis",190,51,"105342004",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111119457"," Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like"
"14","crg:105347356","Day 0","brown","crg04144","Endocytosis",190,51,"105347356",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111122220"," RUN and FYVE domain-containing protein 2-like"
"15","crg:105323265","Day 0","brown","crg04144","Endocytosis",190,51,"105323265",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111121437"," STAM-binding protein-like"
"16","crg:105323265","Day 0","brown","crg04144","Endocytosis",190,51,"105323265",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111121253"," STAM-binding protein-like"
"17","crg:105320715","Day 0","brown","crg04144","Endocytosis",190,51,"105320715",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111104028"," WASH complex subunit 3-like"
"18","crg:105331012","Day 0","brown","crg04144","Endocytosis",190,51,"105331012",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111135203"," actin-related protein 2/3 complex subunit 3-like"
"19","crg:105331012","Day 0","brown","crg04144","Endocytosis",190,51,"105331012",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111135421"," actin-related protein 2/3 complex subunit 3-like"
"20","crg:105337075","Day 0","brown","crg04144","Endocytosis",190,51,"105337075",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111124036"," arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2-like"
"21","crg:105342776","Day 0","brown","crg04144","Endocytosis",190,51,"105342776",0.268421052631579,0.0000470357896775454,4.32757156026621,0.00262410195043148,"LOC111120187"," brefeldin A-inhibited guanine nucleotide-exchange protein 1-like"
